"ID","Property","Data"
"http://example.org/NIMP/EC-ZONOST399451","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","70% NeuN+, 20% OLIG2-, 10% OLIG2+"
"http://example.org/NIMP/EC-GJIGGH381114","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-OWBXXB261216","http://www.w3.org/2000/01/rdf-schema#label","M1XM_240116_226-R_B01"
"http://example.org/NIMP/EC-ZWYWNM958721","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","No FACS"
"http://example.org/NIMP/EC-JIPYAI246851","https://identifiers.org/brain-bican/vocab/cell_source_oligo_name",""
"http://example.org/NIMP/EC-LPJIGO359560","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-TKYURU952916","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-RKHGEH422680","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-RRSOTM986970"
"http://example.org/NIMP/EC-UTVSXP711738","http://www.w3.org/2000/01/rdf-schema#label","M2HX_231102_206_2_A01"
"http://example.org/NIMP/EC-USUNTM267786","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-QXHIIN236633","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","60% NeuN+, 10% OLIG2-, 30% OLIG2+"
"http://example.org/NIMP/EC-LQSORL420301","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-VVAWCA573606"
"http://example.org/NIMP/EC-IKJPKQ768515","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","No FACS"
"http://example.org/NIMP/EC-NMRJPQ769818","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-HZFGSG602497"
"http://example.org/NIMP/EC-URZVRT886096","http://www.w3.org/2000/01/rdf-schema#label","M2XM_231017_206-R_C01"
"http://example.org/NIMP/EC-PWQSUS466013","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-UGVQPW707135"
"http://example.org/NIMP/EC-SKNMSE806426","http://www.w3.org/2000/01/rdf-schema#label","M2XM_230801_211-A_A01"
"http://example.org/NIMP/EC-YVVCBO344108","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-NOJYCY558478","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-ZXWYXY291897","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-UEZAWT559583","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-BFCGDE484199","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","No FACS"
"http://example.org/NIMP/EC-VKRQSS696585","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-XCVWVP656961","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-STKIHN252048","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","50% NeuN+, 35% OLIG2-, 15% OLIG2+"
"http://example.org/NIMP/EC-SVRQJF926966","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-GSAILK737706","http://www.w3.org/2000/01/rdf-schema#label","M2XM_240126_206-A_F01"
"http://example.org/NIMP/EC-PLHJJI993856","https://identifiers.org/brain-bican/vocab/875f1c70-f5aa-45e3-94b9-5e482f6c4830","No FACS"
"http://example.org/NIMP/EC-LKFYYA868944","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-LQNPNM700217"
"http://example.org/NIMP/EC-DSDBXS123358","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-AFPEPN941170"
"http://example.org/NIMP/EC-OMNMME187080","http://www.w3.org/2000/01/rdf-schema#label","M2TX_230502_201_C01"
"http://example.org/NIMP/EC-ECBGFF588587","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-HGGRSQ343995"
"http://example.org/NIMP/EC-USZUVU252374","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/DC-ZYQRJY212072"
"http://example.org/NIMP/EC-KKBVJF756340","http://www.w3.org/2000/01/rdf-schema#label","M1XM_240401_216-A_B01"
"http://example.org/NIMP/EC-JKMHGI964580","http://www.w3.org/2000/01/rdf-schema#label","M1XM_240416_241-A_C01"
"http://example.org/NIMP/EC-ZPURPN536235","http://www.w3.org/2000/01/rdf-schema#label","M2XM_231013_221-A_H01"
"http://example.org/NIMP/EC-NURYRS926161","https://w3id.org/biolink/vocab/category","bican:EnrichedCellSample"
"http://example.org/NIMP/EC-LKGSVU495702","http://www.w3.org/2000/01/rdf-schema#label","M1XM_240411_231-A_B01"
